Epoch,Train_Loss,Val_Loss
1,3.588197350502014,3.9274792671203613
2,3.521815856297811,3.8486154079437256
3,3.4541634718577066,3.7726465463638306
4,3.388422131538391,3.699835419654846
5,3.3833293120066323,3.633115530014038
6,3.26898721853892,3.5708539485931396
7,3.221345861752828,3.515843987464905
8,3.1450645526250205,3.465588331222534
9,3.174261212348938,3.4182045459747314
10,3.0918511152267456,3.374508857727051
11,3.175024469693502,3.3355352878570557
12,3.0940865675608316,3.304408550262451
13,2.9720906813939414,3.273526191711426
14,2.9560734828313193,3.247599482536316
15,2.9244938294092813,3.225126624107361
16,2.9841699997584024,3.2074790000915527
17,2.893427610397339,3.189920663833618
18,2.8631803592046103,3.1755354404449463
19,2.873123526573181,3.16416597366333
20,2.838242689768473,3.1570441722869873
21,2.837034225463867,3.150567412376404
22,2.862384001413981,3.14500093460083
23,2.856027603149414,3.1428987979888916
24,2.823760986328125,3.1408798694610596
25,2.81231153011322,3.1386653184890747
26,2.7808860143025718,3.1367286443710327
27,2.758983055750529,3.1346969604492188
28,2.8767921527226767,3.132309079170227
29,2.7638640801111856,3.1323647499084473
30,2.793084740638733,3.1313778162002563
31,2.8035315672556558,3.1302363872528076
32,2.808386484781901,3.1296480894088745
33,2.8758369286855063,3.1293978691101074
34,2.8274664878845215,3.129612922668457
35,2.7670856714248657,3.1308352947235107
36,2.830746332804362,3.131434440612793
37,2.741448720296224,3.1283841133117676
38,2.750964601834615,3.127440571784973
39,2.7608350118001304,3.1267318725585938
40,2.7696487506230674,3.127575159072876
41,2.762300133705139,3.1282507181167603
42,2.742343624432882,3.12790048122406
43,2.812387983004252,3.1283724308013916
44,2.909610946973165,3.1294084787368774
45,2.7649170557657876,3.12677800655365
46,2.7816766103108725,3.127387762069702
47,2.7757722536722818,3.1273159980773926
48,2.7832829554875693,3.1281285285949707
49,2.7429582277933755,3.1296725273132324
50,2.821050763130188,3.1301026344299316
51,2.71954353650411,3.1285020112991333
52,2.8184856176376343,3.1278953552246094
53,2.7471932967503867,3.1248457431793213
54,2.773211042086283,3.1247615814208984
55,2.754538377126058,3.126628279685974
56,2.7104110717773438,3.128983497619629
57,2.7344233194986978,3.129698395729065
58,2.71899676322937,3.130571484565735
59,2.7760128180185952,3.1305311918258667
60,2.7352059284845986,3.130928158760071
61,2.703369935353597,3.132287383079529
62,2.7269344329833984,3.1334372758865356
63,2.7854517300923667,3.1334556341171265
64,2.8039567470550537,3.133734941482544
65,2.7118090391159058,3.1338183879852295
66,2.711381475130717,3.135000467300415
67,2.7115671634674072,3.1350477933883667
68,2.834339181582133,3.1342647075653076
69,2.7335875431696572,3.135107398033142
70,2.7473009824752808,3.1361464262008667
71,2.7304913997650146,3.1367831230163574
72,2.777318755785624,3.1367584466934204
73,2.898951013882955,3.136715531349182
74,2.72630246480306,3.1343367099761963
75,2.7690231800079346,3.133599877357483
76,2.756537834803263,3.133505344390869
77,2.741885264714559,3.132505774497986
78,2.7170066833496094,3.132142424583435
79,2.707852005958557,3.132160186767578
80,3.0158287485440574,3.1331026554107666
81,2.741419235865275,3.1311064958572388
82,2.7416281700134277,3.1297839879989624
83,2.708250800768534,3.129402995109558
84,2.7619738976160684,3.1303598880767822
85,2.70318071047465,3.131477952003479
86,2.8225404421488443,3.132163643836975
87,2.785009781519572,3.133213520050049
88,2.7429548501968384,3.1304171085357666
89,2.7879054148991904,3.129040241241455
90,2.7133306662241616,3.1289334297180176
91,2.722155769666036,3.128504753112793
92,2.7288448413213096,3.127801775932312
93,2.8169000148773193,3.1274524927139282
94,2.731058955192566,3.124999165534973
95,2.734967350959778,3.125334620475769
96,2.7272674441337585,3.1259044408798218
97,2.7287673552831015,3.1266340017318726
98,2.7242379983266196,3.127189517021179
99,2.7988735834757485,3.127183437347412
100,2.703219493230184,3.1275588274002075
