Epoch,Train_Loss,Val_Loss
1,3.310800790786743,4.170192122459412
2,3.3148053089777627,4.12171483039856
3,3.2655868927637735,4.076433420181274
4,3.2328301270802817,4.034135818481445
5,3.3015855153401694,3.9964178800582886
6,3.169595201810201,3.9584121704101562
7,3.149033784866333,3.925010561943054
8,3.058026671409607,3.8961222171783447
9,3.19382115205129,3.8702476024627686
10,3.0881202618281045,3.8471258878707886
11,3.3484435081481934,3.8274848461151123
12,3.221121390660604,3.813419818878174
13,3.007600943247477,3.796552300453186
14,3.0256309111913047,3.781707286834717
15,2.9964555501937866,3.7685424089431763
16,3.1691020727157593,3.758315324783325
17,2.9972143371899924,3.7464183568954468
18,2.950658102830251,3.737043619155884
19,2.9987801710764566,3.7288994789123535
20,2.9435801903406777,3.723274350166321
21,2.9543010592460632,3.7167454957962036
22,3.023919860521952,3.710590124130249
23,3.0283825198809304,3.7072876691818237
24,2.9669943849245706,3.703211784362793
25,2.954595228036245,3.6988000869750977
26,2.896052579085032,3.6938695907592773
27,2.85955943663915,3.6890002489089966
28,3.0978912512461343,3.684625267982483
29,2.8762603203455606,3.6842492818832397
30,2.943658769130707,3.682222008705139
31,2.959920128186544,3.6801605224609375
32,2.9741676251093545,3.6792056560516357
33,3.112760821978251,3.6784167289733887
34,3.0266507069269815,3.6770540475845337
35,2.9024182756741843,3.6784558296203613
36,3.0407497684160867,3.677691340446472
37,2.861229399840037,3.671713948249817
38,2.8747955163319907,3.669054388999939
39,2.897448499997457,3.6672321557998657
40,2.921253244082133,3.6678900718688965
41,2.9089799523353577,3.668689489364624
42,2.8744532465934753,3.6679396629333496
43,3.0096253156661987,3.6676135063171387
44,3.2072089115778604,3.6682322025299072
45,2.9224577943483987,3.664403557777405
46,2.9607816537221274,3.6642650365829468
47,2.9423170487085977,3.6642955541610718
48,2.9537728230158486,3.664546489715576
49,2.88456259171168,3.6657577753067017
50,3.038033882776896,3.666277050971985
51,2.8436715801556907,3.663106679916382
52,3.041313409805298,3.661676287651062
53,2.9034486611684165,3.658156633377075
54,2.9544066190719604,3.6587263345718384
55,2.908241311709086,3.6619722843170166
56,2.825530548890432,3.664273262023926
57,2.8734434048334756,3.6639463901519775
58,2.8440971970558167,3.6631500720977783
59,2.9591877659161887,3.6619614362716675
60,2.8865416844685874,3.661567807197571
61,2.8144243955612183,3.6631574630737305
62,2.8620985746383667,3.6636167764663696
63,2.979176163673401,3.6625181436538696
64,3.0107957124710083,3.663224220275879
65,2.8364816308021545,3.663092613220215
66,2.837763766447703,3.6637890338897705
67,2.8390925923983255,3.663607120513916
68,3.0692344109217324,3.6624207496643066
69,2.8799513578414917,3.6633787155151367
70,2.911178628603617,3.664730191230774
71,2.8729836543401084,3.6648435592651367
72,2.963423212369283,3.663709282875061
73,3.2019006411234536,3.663366675376892
74,2.8688268264134726,3.6615837812423706
75,2.9472341537475586,3.660826325416565
76,2.9194115002950034,3.6603299379348755
77,2.8883687257766724,3.658953309059143
78,2.8422735730806985,3.6584397554397583
79,2.832415739695231,3.658565878868103
80,3.432868758837382,3.659682273864746
