Epoch,Train_Loss,Val_Loss
1,7.047865125868055,5.960068702697754
2,5.82713598675198,5.779134591420491
3,5.714295175340441,5.685634771982829
4,5.580469873216417,5.6985977490743
5,5.484354337056478,5.54146687189738
6,5.481315877702501,5.516122659047444
7,5.439472198486328,5.5415418942769366
8,5.440550963083903,5.50774081548055
9,5.445166322920057,5.484732309977214
10,5.446273644765218,5.55557123819987
11,5.449214723375109,5.5372490882873535
12,5.443893485599094,5.488526980082194
13,5.431972556644016,5.528559684753418
14,5.4880212677849665,5.497250398000081
15,5.4671741061740455,5.5119859377543134
16,5.4468434651692705,5.550923983256022
17,5.44678889380561,5.524939219156901
18,5.4280463854471845,5.517309029897054
19,5.432711548275417,5.466436703999837
20,5.438013235727946,5.515785217285156
21,5.443603939480251,5.522574424743652
22,5.422569963667128,5.515081723531087
23,5.429405159420437,5.501423199971517
24,5.444662835862902,5.491569995880127
25,5.450594266255696,5.528715928395589
26,5.436837196350098,5.4963734944661455
27,5.436385631561279,5.489282925923665
28,5.452051586574978,5.542084534962972
29,5.46372127532959,5.521382649739583
30,5.462388197580974,5.49316930770874
31,5.418812010023329,5.5113576253255205
32,5.4438545438978405,5.508854230244954
33,5.443804899851481,5.466636339823405
34,5.470487011803521,5.506938139597575
35,5.422055880228679,5.556034564971924
36,5.4626449478997126,5.509620984395345
37,5.500705507066515,5.555965741475423
38,5.42204491297404,5.448606173197429
39,5.459489822387695,5.518107096354167
40,5.464913580152723,5.451574325561523
41,5.473215527004665,5.577450116475423
42,5.441450754801433,5.493528842926025
43,5.454019599490696,5.4702175458272295
44,5.409205383724636,5.478611946105957
45,5.438250806596544,5.545885880788167
46,5.453262435065375,5.49920654296875
47,5.411449273427327,5.486337502797444
48,5.436580340067546,5.471383730570476
49,5.440811581081814,5.506466706593831
50,5.436313417222765,5.473018487294515
